medicine_name,generic_name,platform,day,price,is_stockout
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,21,49.88,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,22,48.1,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,23,47.48,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,24,49.29,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,25,48.43,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,26,48.6,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,27,49.24,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,28,49.37,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,29,47.9,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,30,48.64,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,1,107.08,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,2,110.97,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,3,114.48,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,4,108.31,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,5,107.11,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,6,109.21,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,7,110.18,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,8,112.44,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,9,110.15,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,10,111.81,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,11,110.01,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,12,110.8,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,13,109.52,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,14,108.95,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,15,113.22,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,16,110.65,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,17,112.68,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,18,109.98,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,19,111.92,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,20,107.41,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,21,111.31,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,22,110.6,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,23,114.92,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,24,109.63,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,25,112.19,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,26,113.35,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,27,114.96,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,28,114.72,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,29,112.76,0
Montelukast 10mg,Montelukast Sodium 10mg,PharmEasy,30,113.16,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,1,107.09,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,2,104.53,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,3,105.17,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,4,107.47,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,5,110.19,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,6,105.65,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,7,106.31,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,8,107.05,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,9,107.95,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,10,107.71,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,11,104.41,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,12,106.4,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,13,108.03,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,14,108.94,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,15,105.71,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,16,106.74,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,17,107.09,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,18,106.38,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,19,106.99,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,20,102.04,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,21,113.38,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,22,111.52,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,23,106.42,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,24,106.68,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,25,103.58,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,26,103.37,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,27,108.24,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,28,109.54,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,29,109.19,0
Montelukast 10mg,Montelukast Sodium 10mg,Netmeds,30,105.77,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,1,117.43,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,2,115.42,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,3,114.94,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,4,112.79,1
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,5,114.35,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,6,117.3,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,7,116.94,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,8,116.69,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,9,111.37,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,10,116.91,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,11,115.25,1
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,12,117.46,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,13,119.69,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,14,115.86,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,15,117.24,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,16,121.82,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,17,117.84,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,18,117.25,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,19,115.52,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,20,119.4,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,21,115.35,1
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,22,120.71,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,23,119.34,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,24,116.62,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,25,116.19,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,26,116.35,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,27,114.11,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,28,119.39,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,29,113.61,0
Montelukast 10mg,Montelukast Sodium 10mg,Tata 1mg,30,118.3,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,1,111.96,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,2,111.67,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,3,113.54,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,4,111.36,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,5,113.11,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,6,115.72,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,7,114.22,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,8,112.07,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,9,113.12,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,10,112.47,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,11,112.93,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,12,113.88,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,13,110.38,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,14,110.01,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,15,111.7,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,16,114.95,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,17,115.37,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,18,115.82,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,19,112.18,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,20,114.42,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,21,113.44,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,22,114.12,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,23,113.6,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,24,115.2,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,25,113.2,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,26,117.43,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,27,117.55,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,28,116.08,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,29,117.42,0
Montelukast 10mg,Montelukast Sodium 10mg,Apollo Pharmacy,30,112.01,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,1,153.81,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,2,151.34,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,3,148.46,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,4,148.27,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,5,155.33,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,6,153.08,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,7,150.25,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,8,146.5,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,9,154.79,1
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,10,147.68,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,11,150.0,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,12,150.75,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,13,149.13,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,14,150.81,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,15,151.48,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,16,150.95,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,17,152.66,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,18,156.76,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,19,147.73,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,20,152.47,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,21,148.81,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,22,147.77,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,23,155.15,1
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,24,153.13,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,25,147.9,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,26,152.01,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,27,147.17,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,28,150.13,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,29,146.31,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,PharmEasy,30,152.51,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,1,144.57,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,2,144.36,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,3,141.68,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,4,145.75,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,5,146.97,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,6,145.13,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,7,141.62,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,8,142.93,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,9,148.0,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,10,142.58,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,11,145.27,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,12,141.6,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,13,146.68,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,14,141.49,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,15,143.75,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,16,145.66,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,17,149.49,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,18,144.94,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,19,143.65,1
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,20,143.54,1
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,21,147.34,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,22,146.02,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,23,146.71,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,24,149.25,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,25,145.17,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,26,146.21,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,27,144.2,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,28,143.1,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,29,143.7,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Netmeds,30,138.69,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,1,159.29,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,2,159.05,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,3,159.42,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,4,155.27,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,5,156.17,1
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,6,156.17,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,7,161.72,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,8,158.89,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,9,158.56,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,10,160.92,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,11,156.68,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,12,159.84,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,13,165.15,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,14,162.97,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,15,160.09,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,16,159.37,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,17,160.79,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,18,163.86,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,19,163.69,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,20,164.67,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,21,160.37,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,22,153.14,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,23,165.86,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,24,157.46,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,25,153.78,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,26,162.47,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,27,153.69,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,28,160.39,1
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,29,153.85,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Tata 1mg,30,159.49,1
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,1,158.13,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,2,154.3,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,3,153.36,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,4,154.85,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,5,145.22,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,6,151.67,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,7,152.21,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,8,155.74,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,9,150.89,1
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,10,154.61,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,11,153.86,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,12,152.43,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,13,152.72,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,14,154.13,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,15,148.83,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,16,157.0,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,17,152.31,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,18,154.01,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,19,159.79,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,20,157.45,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,21,151.58,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,22,146.51,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,23,156.88,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,24,154.72,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,25,156.13,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,26,157.94,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,27,158.55,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,28,154.53,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,29,155.58,0
Rosuvastatin 10mg,Rosuvastatin Calcium 10mg,Apollo Pharmacy,30,157.2,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,1,55.61,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,2,55.41,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,3,56.91,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,4,55.89,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,5,56.32,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,6,55.91,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,7,54.61,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,8,55.1,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,9,54.59,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,10,57.16,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,11,54.41,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,12,56.04,1
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,13,55.9,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,14,54.19,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,15,56.07,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,16,56.26,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,17,58.55,1
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,18,54.7,1
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,19,58.34,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,20,56.75,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,21,58.05,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,22,57.29,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,23,56.09,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,24,58.96,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,25,58.86,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,26,56.46,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,27,58.36,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,28,57.15,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,29,56.25,0
Glimepiride 1mg,Glimepiride 1mg,PharmEasy,30,57.14,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,1,53.76,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,2,53.38,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,3,52.24,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,4,54.07,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,5,53.95,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,6,52.04,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,7,54.65,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,8,52.66,1
Glimepiride 1mg,Glimepiride 1mg,Netmeds,9,52.9,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,10,51.27,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,11,52.72,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,12,53.31,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,13,53.87,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,14,52.51,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,15,52.98,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,16,55.58,1
Glimepiride 1mg,Glimepiride 1mg,Netmeds,17,55.07,1
Glimepiride 1mg,Glimepiride 1mg,Netmeds,18,55.38,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,19,54.09,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,20,54.6,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,21,55.0,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,22,56.16,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,23,52.96,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,24,51.9,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,25,54.21,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,26,55.1,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,27,55.04,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,28,54.27,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,29,55.7,0
Glimepiride 1mg,Glimepiride 1mg,Netmeds,30,54.75,1
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,1,57.86,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,2,58.5,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,3,57.55,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,4,59.07,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,5,59.39,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,6,57.53,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,7,57.89,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,8,57.43,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,9,58.64,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,10,59.1,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,11,60.94,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,12,58.55,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,13,59.37,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,14,58.56,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,15,58.7,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,16,59.77,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,17,58.97,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,18,59.48,1
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,19,60.11,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,20,60.05,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,21,57.09,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,22,59.38,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,23,61.32,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,24,58.34,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,25,56.78,0
